DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
ZM201800000407,ZMGE71FL,ZM,2018.0,407.0,ZM2018DHS,163641.546875,189102.34375,220276.375,83.49166870117188,60.483333587646484,91.125,24.608333587646484,23.463699340820312,15.026915550231934,24.62837791442871,6.2563557624816895,0.6666901761835272,0.7770429091020064,0.9138065684925426,30.736000061035156,32.45500183105469,31.06833267211914,32.38833236694336,11.858333587646484,13.991666793823242,12.666666984558105,14.074999809265137,5.0,2339,2345,2362,2644,2742,2757,2640,0.003333333181217313,0.0,0.0,0.014166666194796562,85.875,1592.2298583984375,-807,0.0,0.011562154388366603,0.1737863315954632,0.374589892163304,23.459999084472656,24.948333740234375,24.137500762939453,25.022499084472656,0.0,0.0,-1.0,0.0,0.0,0.0,0.25633129477500916,0.14384806156158447,0.0314970500767231,0.0840754434466362,0.20656846463680267,0.08647868037223816,0.015686383470892906,0.046176400035619736,27.450000762939453,29.92500114440918,28.700000762939453,29.191667556762695,21.491666793823242,22.90833282470703,22.34166717529297,22.133333206176758,15.591667175292969,15.933333396911621,16.03333282470703,15.116666793823242,42.10264756944444,16.18400001525879,17.441667556762695,17.206666946411133,17.656665802001953,3.558333396911621,4.025000095367432,3.700000047683716,3.933333396911621,92309.73076923077,10395.915625,127119.58333333333,789.0,793.0,503.0,915.0,581.0,1005.0,661.0,0.7529724836349487,3.0,3.0,3.0,20.43899917602539,18.562000274658203,22.003999710083008,21.663000106811523,21.861000061035156,16.0310001373291,16.04599952697754,21.41699981689453,18.312000274658203,23.441999435424805,24.138999938964844,22.37299919128418,9.0,0.0,1521.727783203125,1731.382568359375,2000.766357421875,2330.59814453125,50058.88671875,61936.28125,76874.0546875,94919.203125,3836.79736328125,4748.70458984375,5895.9111328125,7282.24072265625,7.169166564941406,5.239166736602783,7.027499675750732,3.1374998092651367
ZM201800000408,ZMGE71FL,ZM,2018.0,408.0,ZM2018DHS,4702.3916015625,5434.03125,6329.845703125,74.67500305175781,54.616668701171875,81.4749984741211,22.116666793823242,20.365909576416016,13.213709831237793,21.4407901763916,5.483470916748047,0.042516554395357765,0.0696032742659251,0.19006061553955078,31.48200035095215,32.89833450317383,30.873332977294922,32.220001220703125,12.858333587646484,15.02500057220459,13.700000762939453,15.183333396911621,5.0,3812,3995,4020,4241,4291,4165,4178,0.01916666515171528,0.01249999925494194,0.006666666362434626,0.10833332687616348,47.733333333333334,1017.7756958007812,-807,42.827850341796875,0.03665345237484423,0.27561190147999043,0.5594502472580076,23.990999221801758,25.378334045410156,24.28416633605957,25.09083366394043,0.9711823145548503,8.319589742024739,-1.0,0.12263569831848145,0.37716716130574546,0.0010339654982089996,0.39254307746887207,0.19419680535793304,0.012697551399469376,0.018736232072114944,0.3446953296661377,0.12586884200572968,0.006003974005579948,0.009017533622682095,28.34166717529297,30.816667556762695,29.55000114440918,30.108333587646484,21.891666412353516,23.274999618530273,22.67500114440918,22.483333587646484,15.483333587646484,15.791666984558105,15.850000381469727,14.925000190734863,5.794833425748146,16.5,17.858333587646484,17.69499969482422,17.961666107177734,3.6666667461395264,4.133333206176758,3.8000001907348633,4.0333333015441895,111886.41071428571,254.11136568509616,96993.59090909091,780,812,517,837,607,874,531,0.7519939422607422,1.0,1.0,2.0,20.902999877929688,19.21000099182129,22.541000366210938,22.18400001525879,22.339000701904297,16.402000427246094,16.347000122070312,21.951000213623047,18.67099952697754,24.45400047302246,25.131999969482422,23.139999389648438,71.66666666666667,39.0,65.85769449869791,74.93118489583334,86.58964029947917,100.86417643229167,648.763671875,712.8502197265625,785.3443603515625,860.29345703125,52.24318033854167,57.403889973958336,63.24164632161458,69.27709147135417,6.238333225250244,4.967499732971191,6.231666564941406,2.863333225250244
ZM201800000409,ZMGE71FL,ZM,2018.0,409.0,ZM2018DHS,6975.99267578125,8063.9443359375,9394.009765625,85.36666870117188,66.74166870117188,65.7249984741211,61.81666946411133,24.448686599731445,17.26077651977539,18.04805564880371,17.092166900634766,0.0,0.0,0.0,30.104364013671876,30.465496826171876,30.847332763671876,30.088665771484376,12.158333778381348,12.366666793823242,12.108333587646484,11.858333587646484,7.0,2724.2,2814.1,2996.1,3000.7,3291.6,3136.9,3245.6,0.0,0.0,0.0,0.0,30.345945945945946,854.0410853794643,4.0,0.0,0.1356904852807767,0.3347247255048694,0.7708436937432865,22.963182067871095,23.702363586425783,23.70891571044922,23.401788330078126,0.15193179362529033,14.953671347128378,-1.0,0.2243215612463049,0.85838152911212,0.005412315677952122,0.45032745599746704,0.26866334676742554,0.09749362617731094,0.11018776893615723,0.4216293692588806,0.19678246974945068,0.05333632603287697,0.06356096267700195,27.008333206176758,27.96666717529297,27.541667938232422,27.28333282470703,20.90833282470703,21.766666412353516,21.46666717529297,21.325000762939453,14.850000381469727,15.600000381469727,15.433333396911621,15.425000190734863,0.0,15.822000122070312,16.939227294921874,16.570501708984374,16.71490936279297,3.491666793823242,3.866666793823242,3.6416666507720947,3.616666793823242,6110.158227848101,29421.94230769231,109845.66134185303,1096.2222222222222,844.1111111111111,994.3333333333334,1092.111111111111,813.0,893.0,1071.2222222222222,0.7084286251583615,0.0,0.0,0.0,20.367250442504883,18.914249420166016,21.162750244140625,21.102249145507812,20.723251342773438,17.809749603271484,18.503501892089844,20.851499557495117,19.02025032043457,22.31800079345703,22.501750946044922,20.846500396728516,347.4108108108108,78.06216216216217,3.1495610050477545,3.5838423414460454,4.142537543984584,4.825744465273123,5632.4560546875,6947.93115234375,8605.658203125,10606.296875,17.936446896114866,22.125580658783782,27.404613597972972,33.77565983952703,8.672499656677246,7.271666526794434,7.53249979019165,7.803333282470703
ZM201800000410,ZMGE71FL,ZM,2018.0,410.0,ZM2018DHS,19492.99609375,22525.890625,26239.345703125,95.80000305175781,58.16666793823242,65.99166870117188,78.51667022705078,27.634614944458008,14.129554748535156,17.21521759033203,20.262365341186523,0.005973850687344869,0.014546404282251993,0.016349966327349346,30.531818389892578,31.543333053588867,30.764999389648438,31.516666412353516,11.358333587646484,12.866666793823242,12.074999809265137,12.458333969116211,7.0,2646,2652,2728,2786,3021,2965,2858,0.0,0.0,0.0,0.0,46.3125,906.3638916015625,5,0.0,0.13488341889731947,0.3692112897997198,0.9443093078092526,23.284908294677734,24.241666793823242,23.86568260192871,24.331666946411133,6.872364044189453,69.2739486694336,-1.0,1.259265661239624,4.142014503479004,1.5362465381622314,0.3592735826969147,0.14121130108833313,0.2208138406276703,0.24712234735488892,0.30864155292510986,0.08218662440776825,0.14998331665992737,0.1771465241909027,27.416667938232422,29.308334350585938,28.766666412353516,28.725000381469727,21.700000762939453,22.858333587646484,22.71666717529297,22.46666717529297,16.058334350585938,16.441667556762695,16.691667556762695,16.266666412353516,10.145113118489583,16.038000106811523,16.940000534057617,16.96636390686035,17.14666748046875,3.4666666984558105,4.116666793823242,3.8333334922790527,3.875,5455.833096590909,2482.630859375,182789.25,1236,872,778,922,756,1196,812,1.4235637187957764,0.0,2.0,2.0,21.357999801635742,19.2810001373291,22.746000289916992,21.86400032043457,22.055999755859375,16.910999298095703,17.020999908447266,21.672000885009766,19.441999435424805,24.124000549316406,24.516000747680664,22.333999633789062,3.6875,0.75,208.01463216145834,236.67369791666667,273.49749348958335,318.5843098958333,2984.955078125,3428.460205078125,3948.29248046875,4521.10546875,223.09829711914062,256.24627685546875,295.0989990234375,337.91156005859375,8.050833702087402,5.504166603088379,6.5333333015441895,6.594166278839111
ZM201800000411,ZMGE71FL,ZM,2018.0,411.0,ZM2018DHS,3275.745849609375,3785.415283203125,4409.451171875,77.19166564941406,52.21666717529297,68.75,52.91666793823242,20.180828094482422,12.607645988464355,18.2119197845459,13.119834899902344,0.0005714886290041807,0.0008319247784298677,0.0016738298563551076,32.1850419477983,33.37348521839488,31.51772793856534,32.69272960316051,13.90000057220459,15.366666793823242,14.15000057220459,16.125,5.0,2852.5454545454545,2932.2727272727275,2996.7272727272725,3037.3636363636365,3060.7272727272725,2973.7272727272725,2958.5454545454545,0.0,0.0008333332953043282,0.0,0.0416666641831398,23.08421052631579,1028.1124267578125,5.0,0.0,0.1575864979789964,0.49519735164335027,0.5736987079632554,23.733359596946023,24.9381797096946,24.411590576171875,24.930985884232953,5.717236456282809,10.287462449762138,-1.0,1.0968309137139107,0.3157027837798351,0.1537326602485236,0.2883737427847726,0.1979480470929827,0.058628201484680176,0.1631375551223755,0.24299192428588867,0.13664540222712926,0.030925665582929338,0.10757379872458321,30.33333396911621,32.400001525878906,31.125,32.025001525878906,23.366666793823242,24.683334350585938,24.024999618530273,23.941667556762695,16.433334350585938,17.03333282470703,16.975000381469727,15.90000057220459,0.0,15.28167724609375,16.502878362482246,17.30545460094105,17.16924355246804,3.825000047683716,4.141666889190674,3.7750000953674316,4.0333333015441895,169168.0,5405.756309148265,443467.575562701,675.5,812.7,731.6,937.9,783.7,1192.9,704.4,0.43918815873113515,0.0,0.0,0.0,22.495498657226562,20.559249877929688,24.101999282836914,23.488248825073242,23.77375030517578,17.346248626708984,17.51449966430664,23.464250564575195,19.989500045776367,24.603750228881836,25.39525032043457,24.234500885009766,640.7401574803149,187.68241469816272,1.2470078468322754,1.4188133875528972,1.639564832051595,1.9098517100016277,2668.549072265625,2767.59228515625,2878.100830078125,2976.11767578125,8.451446132709973,8.765124543758201,9.115115188238189,9.425542876476378,7.174166679382324,6.457499980926514,6.918333053588867,6.44083309173584
ZM201800000412,ZMGE71FL,ZM,2018.0,412.0,ZM2018DHS,3224.41015625,3726.09228515625,4340.3486328125,101.36666870117188,84.61666870117188,102.2750015258789,100.49166870117188,29.886978149414062,22.415010452270508,29.152019500732422,28.711904525756836,4.4186062251146024e-05,4.4186062251146024e-05,4.886028667291006e-05,30.19290771484375,29.6635009765625,29.8489990234375,29.22166748046875,12.558333396911621,13.266666412353516,12.566666603088379,12.5,9.0,2904.7,3024.9,3112.2,3120.6,3300.4,3194.6,3227.8,0.0,0.0,0.0,0.0,23.117962466487935,973.1838541666667,4.0,0.0881462295850118,0.28009913362495364,0.5492910031711179,0.9714071130260843,22.68811798095703,22.81016845703125,22.9161376953125,22.62658233642578,0.01663974007183218,5.75567659592246,-1.0,0.07108799531498057,0.4784824146943934,0.0015750689940019088,0.5422549247741699,0.3178909122943878,0.5002083778381348,0.362916499376297,0.5473017692565918,0.2457921802997589,0.44065335392951965,0.2913733720779419,28.15833282470703,29.658334732055664,28.84166717529297,28.625,21.858333587646484,23.0,22.549999237060547,22.358333587646484,15.600000381469727,16.391666412353516,16.274999618530273,16.125,0.0008234488597037482,15.183326721191406,15.956832885742188,15.983273315429688,16.031500244140624,3.3916666507720947,3.7750000953674316,3.508333444595337,3.5,71881.45569620254,25461.952076677317,37675.72151898734,1316.7,1034.1,1121.9,1370.8,1077.8,1228.6,1066.7,0.7757011862362132,0.0,0.0,0.0,20.875,19.298333485921223,21.050999959309895,20.9846674601237,20.91266632080078,17.567331949869793,17.391333262125652,21.29566701253255,19.509666442871094,22.104665120442707,23.203333536783855,22.22033182779948,462.46791443850265,35.19251336898396,1.499649129449365,1.706262272309492,1.971737458744151,2.2967839368524396,3108.9072265625,4683.1953125,7805.658203125,14119.4931640625,9.848675896139707,14.836295224766042,24.72894385026738,44.732745655080215,8.584166526794434,7.102499961853027,8.5024995803833,8.868332862854004
ZM201800000413,ZMGE71FL,ZM,2018.0,413.0,ZM2018DHS,3832.953125,4429.3173828125,5159.5029296875,76.13333129882812,67.4000015258789,78.45833587646484,88.19166564941406,21.547168731689453,17.736841201782227,20.78366470336914,24.726634979248047,0.0,0.0,8.307438496535508e-06,29.078363037109376,28.330499267578126,28.567666625976564,27.656924438476562,12.958333969116211,13.100000381469727,13.133333206176758,12.575000762939453,2.0,3216.7,3245.8,3362.1,3484.6,3637.4,3591.6,3577.7,0.0,0.0,0.0,0.0,25.232804232804234,924.8249162946429,5.0,1.491156816482544,0.2507965225947752,0.5126784584899129,0.9472673014356299,22.13922576904297,22.1864990234375,22.393954467773437,22.15607604980469,0.007556809319390191,3.967464709408069,-1.0,0.1662423673760954,0.2452131806227265,0.000726819669128095,0.6083890279134114,0.4080303827921549,0.24799925486246746,0.18429047266642254,0.688434092203776,0.35524781545003253,0.18126056989034017,0.12499805291493733,29.75,30.866666793823242,30.391666412353516,29.916667938232422,23.241666793823242,24.291667938232422,23.80000114440918,23.608333587646484,16.791667938232422,17.766666412353516,17.258333206176758,17.34166717529297,0.007217859168608026,15.200091552734374,16.042498779296874,16.220242309570313,16.655227661132812,3.5333333015441895,3.8000001907348633,3.7750000953674316,3.566666603088379,70828.24920127795,11307.696485623002,63067.320512820515,1240.090909090909,1210.1818181818182,1154.0,1261.1818181818182,1207.7272727272727,1166.5454545454545,1263.909090909091,0.6666610959976439,0.0,0.0,0.0,22.33074951171875,20.614500045776367,22.1772518157959,22.203250885009766,22.04625129699707,19.06825065612793,19.092998504638672,22.38500213623047,21.01300048828125,23.49774932861328,24.33475112915039,23.354000091552734,380.462962962963,47.85978835978836,1.6923936705062332,1.9255619511771396,2.22515786883002,2.5919814611059637,2394.257568359375,2718.27099609375,3094.402587890625,3502.57373046875,7.467152106068122,8.477680509052579,9.650753606564153,10.92375191178902,9.145833015441895,7.412499904632568,8.857500076293945,9.994166374206543
ZM201800000414,ZMGE71FL,ZM,2018.0,414.0,ZM2018DHS,15829.16796875,18292.01171875,21307.498046875,75.91666412353516,52.349998474121094,81.45833587646484,31.616666793823242,20.610858917236328,12.639839172363281,21.674057006835938,7.806584358215332,0.0008797723847099498,0.001542432115802282,0.0031299161005623735,30.75018310546875,32.78666687011719,30.407915751139324,33.06583150227865,12.65000057220459,14.800000190734863,13.483333587646484,15.02500057220459,5.0,2678.0833333333335,2731.4166666666665,2710.1666666666665,2913.75,2970.1666666666665,3057.1666666666665,2875.9166666666665,0.015833333134651184,0.023333333432674408,0.009999999776482582,0.11499999463558197,33.828125,1000.8321010044643,-807.0,0.2276739776134491,0.0402915732967586,0.2642541327163087,0.5352967223174115,22.68175760904948,24.401112874348957,23.193888346354168,24.556320190429688,0.6609828472137451,9.217559814453125,-1.0,0.16077840328216553,0.19060182571411133,0.0002547990103873114,0.49604763303484234,0.1967590876988002,0.06092384883335659,0.048159935644694736,0.4428394521985735,0.12145590782165527,0.030249953269958496,0.023523982082094465,28.241666793823242,30.683334350585938,29.399999618530273,30.0,21.883333206176758,23.258333206176758,22.641666412353516,22.46666717529297,15.591667175292969,15.883334159851074,15.916666984558105,14.975000381469727,0.06322432964048741,14.613333384195963,16.01555633544922,15.97986094156901,16.046805063883465,3.683333396911621,4.141666889190674,3.758333444595337,4.050000190734863,65848.20189274447,7984.174841772152,52375.19682539682,848.8181818181819,813.7272727272727,546.8181818181819,864.5454545454545,666.6363636363636,927.8181818181819,609.8181818181819,0.47882358233133954,0.0,0.0,0.0,20.153249740600586,18.137001037597656,22.011249542236328,21.590999603271484,21.828998565673828,15.04675006866455,15.275249481201172,21.278749465942383,17.7447509765625,23.863998413085938,24.537750244140625,22.243751525878906,264.5598958333333,27.151041666666668,7.407384384276056,8.427930847006927,9.739223027292216,11.344760059366754,16319.5703125,16841.34765625,17431.26953125,17945.130859375,51.52849324544271,53.176025390625,55.038736979166664,56.6612803141276,6.5366668701171875,5.222499847412109,6.159999847412109,3.5458333492279053
ZM201800000415,ZMGE71FL,ZM,2018.0,415.0,ZM2018DHS,4754.8466796875,5494.6474609375,6400.455078125,84.625,59.608333587646484,87.13333892822266,53.67499923706055,24.58837890625,15.825221061706543,25.56479263305664,14.77293586730957,0.0,0.0,0.0001596473933507999,33.255455017089844,32.426666259765625,31.2549991607666,32.268333435058594,14.483333587646484,16.075000762939453,14.725000381469727,16.71666717529297,9,2972,3019,2983,3029,3216,3126,3055,0.049166664481163025,0.03749999776482582,0.009166666306555271,0.20666666328907013,38.0,926.9666137695312,-807.0,0.0,0.12747713184374998,0.4213974374360271,0.5879356977830924,24.350505828857422,24.46416664123535,23.941667556762695,24.47083282470703,3.8711886405944824,18.53548812866211,-1.0,0.765998125076294,0.25527212023735046,0.019889067858457565,0.3384855389595032,0.22717471420764923,0.17430053651332855,0.27434173226356506,0.29172518849372864,0.16451163589954376,0.11149559170007706,0.21748164296150208,29.92500114440918,32.07500076293945,30.766666412353516,31.641666412353516,22.658334732055664,24.008333206176758,23.366666793823242,23.25,15.441666603088379,16.0,16.04166603088379,14.925000190734863,1.916937764485677,15.445555686950684,16.501667022705078,16.628334045410156,16.6733341217041,3.441666603088379,3.7666666507720947,3.4083335399627686,3.633333444595337,214636.75,4258.177734375,392233.07692307694,784,831,678,867,788,1115,680,1.0930644273757935,1.0,1.0,0.0,21.226999282836914,19.11199951171875,22.641000747680664,22.41200065612793,22.38399887084961,15.826000213623047,16.222000122070312,22.253999710083008,18.562000274658203,23.514999389648438,24.582000732421875,22.961999893188477,406.4375,126.875,54.118072509765625,61.57415335518973,71.15439278738839,82.88439069475446,136.89198303222656,141.26393127441406,146.22918701171875,150.574951171875,10.282684326171875,10.611091613769531,10.984067916870117,11.310507774353027,8.21916675567627,7.284999847412109,8.49666690826416,6.983333110809326
ZM201800000416,ZMGE71FL,ZM,2018.0,416.0,ZM2018DHS,5701.2880859375,6588.34521484375,7674.45166015625,79.70833587646484,54.108333587646484,85.61666870117188,37.366668701171875,22.505882263183594,13.640756607055664,23.24434471130371,9.62231731414795,0.0002904810435787032,0.00048084519331968283,0.0012264653474469728,28.259899563259548,31.261111789279514,29.403150770399307,30.83685302734375,12.65000057220459,14.700000762939453,13.466667175292969,15.083333969116211,5.0,2846.777777777778,2875.777777777778,2855.1111111111113,3062.777777777778,3126.5555555555557,3175.8888888888887,3027.777777777778,0.05999999865889549,0.09416666626930237,0.10000000149011612,0.2916666567325592,26.808900523560208,1000.8321614583333,5.0,0.07588766515254974,0.027869296622188514,0.24622981118888548,0.5060748833134203,21.105838351779514,23.260277642144096,22.2718505859375,23.118981255425346,0.811897956888089,9.392179319371728,-1.0,0.1382842937689177,0.23553870236062255,0.0004052924704177217,0.48508450388908386,0.1635759025812149,0.10103139281272888,0.0982448160648346,0.43915700912475586,0.09598970413208008,0.05361060053110123,0.05203406512737274,27.375,29.766666412353516,28.5,29.133333206176758,21.024999618530273,22.391666412353516,21.733333587646484,21.575000762939453,14.725000381469727,15.066666603088379,15.033333778381348,14.050000190734863,0.02888991751807788,13.951778835720486,15.259445190429688,15.140555487738716,15.401111178927952,3.5416667461395264,3.9666666984558105,3.683333396911621,3.883333444595337,69227.19230769231,13012.05110062893,56736.34700315457,817.5,760.5,517.2,899.0,639.0,890.3,591.9,0.3144804869646801,0.0,0.0,0.0,19.428334554036457,16.88799794514974,21.330000559488933,21.085665384928387,21.320999145507812,14.031667073567709,14.379666646321615,20.67833201090495,16.86866633097331,23.0500005086263,23.610333760579426,21.257999420166016,324.2434554973822,59.77748691099477,2.586429605907311,2.942772927545692,3.4006360405107703,3.961239647927546,9658.9189453125,9315.2705078125,9007.6640625,8660.826171875,30.676016443062828,29.58461326079843,28.60767751963351,27.50614058409686,7.117499828338623,5.385833263397217,6.577499866485596,4.306666374206543
ZM201800000417,ZMGE71FL,ZM,2018.0,417.0,ZM2018DHS,2031.9521484375,2348.10107421875,2735.19189453125,69.80833435058594,45.75833511352539,72.61666870117188,30.34166717529297,17.48851776123047,10.149723052978516,17.604040145874023,6.856873512268066,0.004679251852489653,0.008960318943810842,0.013806025187174479,30.858908081054686,33.161834716796875,31.221832275390625,32.77216491699219,11.700000762939453,13.733333587646484,12.574999809265137,13.966667175292969,5.0,2356.3,2436.7,2679.8,2718.0,2828.2,2900.6,2835.4,0.0,0.0,0.0,0.0,34.05249343832021,728.4189453125,4.0,0.1366008162498474,0.10672819211927366,0.31938318029215723,0.6410421130818672,25.91495361328125,27.68275146484375,26.724832153320314,27.56966552734375,4.976282475188648,34.63385826771653,-1.0,1.3526215640891568,0.24281711528307498,0.016306252617222742,0.4663923127310617,0.18989576612200057,0.23853065286363875,0.29687159402029856,0.41086571557181223,0.12145508187157768,0.16040595940181188,0.2143211875643049,30.733333587646484,33.108333587646484,31.933334350585938,32.45000076293945,24.858333587646484,26.21666717529297,25.616666793823242,25.433334350585938,19.03333282470703,19.375,19.358333587646484,18.483333587646484,0.0,20.97100067138672,22.20366516113281,22.22783203125,22.367166137695314,3.991666793823242,4.508333206176758,4.125,4.425000190734863,21259.88498402556,17785.44408945687,7667.076433121019,812.0,696.8,439.8,758.6,570.4,822.6,562.1,2.4970161658259515,0.0,0.0,0.0,24.30640106201172,21.475399780273438,25.85980224609375,25.16179962158203,25.393801879882812,18.98100128173828,19.13500061035156,25.096600341796876,21.76320037841797,27.563400268554688,28.407598876953124,25.699200439453126,308.59055118110234,197.1758530183727,0.9240455126824967,1.0513552367843668,1.214934341550812,1.415219604812582,4116.71875,5046.525390625,6202.814453125,7580.8310546875,13.739324629934211,16.843874640213816,20.704921361019736,25.30678196957237,6.804999828338623,5.12999963760376,5.941666603088379,3.4616665840148926
ZM201800000418,ZMGE71FL,ZM,2018.0,418.0,ZM2018DHS,823.377685546875,951.486083984375,1108.3411865234375,67.56666564941406,47.54166793823242,67.75833129882812,40.458335876464844,17.399141311645508,11.297029495239258,17.63774299621582,9.847869873046875,0.027900947974278376,0.030959509886228122,0.03286107457601107,31.8009090423584,33.474998474121094,30.44333267211914,33.67166519165039,14.091667175292969,15.483333587646484,14.316666603088379,16.266666412353516,5.0,2197.0,2153.0,2249.0,2470.0,2744.0,2304.0,2405.0,0.0,0.0016666665906086564,0.0,0.03749999776482582,41.875,945.0264892578125,-807.0,0.0,0.17526475970361108,0.545016537979491,0.6122418763802906,24.249454498291016,25.454999923706055,24.350000381469727,25.758333206176758,13.645490646362305,18.48000144958496,-1.0,0.9077368378639221,0.3701741695404053,0.5727497339248657,0.3501826226711273,0.26815998554229736,0.07310191541910172,0.17749091982841492,0.29836350679397583,0.19789229333400726,0.038197942078113556,0.11663536727428436,30.633333206176758,32.650001525878906,31.383333206176758,32.30833435058594,23.566667556762695,24.875,24.20833396911621,24.141666412353516,16.54166603088379,17.16666603088379,17.066667556762695,16.041667938232422,0.8730194953180128,16.697999954223633,17.434999465942383,18.25666618347168,17.844999313354492,3.883333444595337,4.208333492279053,3.8416666984558105,4.108333587646484,112096.71153846153,5294.603794642857,447056.6666666667,558,674,626,709,542,796,514,0.8107036352157593,0.0,0.0,0.0,23.065000534057617,20.871000289916992,24.77899932861328,24.28700065612793,24.56599998474121,17.98900032043457,17.993000030517578,24.2810001373291,20.60700035095215,25.39900016784668,26.01300048828125,24.701000213623047,513.25,85.6875,7.972719080307904,9.071155323701745,10.482525993795957,12.210598216337317,121.98341369628906,128.58331298828125,135.90206909179688,142.8242645263672,10.179084777832031,10.73308277130127,11.34748649597168,11.929183006286621,6.418333053588867,5.815000057220459,6.839166641235352,5.504166603088379
ZM201800000419,ZMGE71FL,ZM,2018.0,419.0,ZM2018DHS,5042.84716796875,5827.45751953125,6788.130859375,76.2249984741211,54.17500305175781,82.76666259765625,45.70000076293945,20.931350708007812,13.376543045043945,22.120267868041992,11.496854782104492,0.0035643913807013095,0.006931989620893429,0.01219073854959928,32.70802001953125,35.16883544921875,32.84150390625,33.86116333007813,13.291666984558105,15.383333206176758,14.058333396911621,15.633333206176758,5.0,2597.0,2598.8,2629.1,2779.9,2875.9,2813.8,2692.2,0.02749999798834324,0.032499998807907104,0.010833333246409893,0.15083332359790802,28.963636363636365,1014.3869791666667,-809.0,0.0,0.03365211273971721,0.27585324522665605,0.5447610703580035,24.43551025390625,26.337918090820313,25.08558349609375,25.570083618164062,0.20834591722241338,2.4490628415438795,-0.9766839378238342,0.053544508978492854,0.02722569697879139,0.00013767297674028366,0.4036887486775716,0.14761382738749187,0.027461785078048705,0.05786888202031453,0.3366829554239909,0.08474294344584148,0.013113564252853394,0.029055492083231608,28.924999237060547,31.34166717529297,30.041667938232422,30.641666412353516,22.241666793823242,23.625,22.991666793823242,22.80000114440918,15.633333206176758,15.958333969116211,15.983333587646484,15.008333206176758,0.002750664032122319,16.16300048828125,17.507000732421876,17.329666137695312,17.27900085449219,3.6416666507720947,4.050000190734863,3.741666793823242,3.9750001430511475,126553.93015873016,168.7281724241214,113168.07570977918,770.3333333333334,762.3333333333334,514.1666666666666,818.6666666666666,603.0833333333334,914.6666666666666,540.1666666666666,0.276106720761314,0.0,0.0,0.0,21.243000030517578,19.45633316040039,23.350001017252605,22.66766611735026,22.764999389648438,16.674334208170574,16.58066685994466,22.30500030517578,18.757667541503906,25.087000528971355,26.238665262858074,23.740999857584637,295.19170984455957,50.10880829015544,2.3909247575167263,2.720332451962304,3.1435859222013707,3.661814238944191,8781.91015625,9550.09765625,10413.119140625,11289.5390625,27.49616458873057,29.901372247409327,32.60349285540803,35.3475601117228,6.414166450500488,5.097499847412109,6.1583333015441895,5.050833225250244
